ispi_1826;1
ispi_1827;2
ispi_1829;1
ispi_1834;2
ispi_1835;1
ispi_1836;1
ispi_1838;1
ispi_1843;2
ispi_1845;1
ispi_1855;1
ispi_1856;1
ispi_1858;1
ispi_1859;3
ispi_1860;1
ispi_1865;1
ispi_1867;2
ispi_1868;2
ispi_1869;2
ispi_1871;1
ispi_1872;1
ispi_1875;2
ispi_1877;3
ispi_1879;2
ispi_1884;1
ispi_1887;2
ispi_1888;1
ispi_1893;2
ispi_1903;1
ispi_1904;1
ispi_1908;3
ispi_1910;2
ispi_1911;1
ispi_1913;2
ispi_1915;1
ispi_1917;2
ispi_1918;1
ispi_1919;1
ispi_1920;1
ispi_1922;4
ispi_1923;2
ispi_1925;3
ispi_1926;1
ispi_1931;2
ispi_1934;4
ispi_1936;1
ispi_1938;3
ispi_1941;1
ispi_1942;2
ispi_1947;1
ispi_1949;1
ispi_1954;2
ispi_1956;1
ispi_1957;2
ispi_1960;2
ispi_1967;2
ispi_1969;1
ispi_1970;1
ispi_1971;1
ispi_1973;2
ispi_1974;1
ispi_1975;1
ispi_1977;1
ispi_1979;1
ispi_1980;2
ispi_1983;2
ispi_1984;1
ispi_1987;1
ispi_1988;2
ispi_1989;1
ispi_1995;1
ispi_1996;1
ispi_2000;1
ispi_2001;1
ispi_2002;1
ispi_2004;1
ispi_2005;1
ispi_2008;3
ispi_2009;3
ispi_2014;1
ispi_2015;1
ispi_2016;1
ispi_2019;3
ispi_2021;1
ispi_2023;1
ispi_2024;1
ispi_2029;2
ispi_2030;1
ispi_2033;3
ispi_2035;2
ispi_2036;1
ispi_2037;1
ispi_2038;1
ispi_2039;1
ispi_2041;2
ispi_2044;3
ispi_2048;2
ispi_2052;1
ispi_2054;1
ispi_2056;1
ispi_2059;1
ispi_2060;1
ispi_2063;1
ispi_2065;2
ispi_2066;1
ispi_2070;1
ispi_2074;2
ispi_2076;1
ispi_2078;1
ispi_2079;1
ispi_2081;1
ispi_2084;1
ispi_2085;2
ispi_2087;1
ispi_2090;1
ispi_2092;2
ispi_2093;2
ispi_2097;1
ispi_2098;1
ispi_2100;2
ispi_2101;2
ispi_2104;1
ispi_2108;1
ispi_2109;1
ispi_2110;1
ispi_2111;1
ispi_2112;2
ispi_2115;2
ispi_2116;1
uspi_10;1
uspi_11;1
uspi_12;1
uspi_13;1
uspi_14;1
uspi_15;1
uspi_16;1
uspi_17;1
uspi_18;1
uspi_19;1
uspi_20;1
uspi_21;1
uspi_22;1
uspi_23;1
uspi_24;1
uspi_25;1
uspi_4;1
uspi_5;1
uspi_6;1
uspi_7;1
uspi_8;1
uspi_9;1
